2010CensusBG,TotPop,EmploymentMix,EmploymentHHMix,IntersectionDensity,ProximitytoTransit,PopDensity,ResDensity,WalkIndex,MedHV,MedRent,MedRent12,MedIncome,MedYrsLived,MedAge,Percent65,Percentage of Households with a person over 65,Percentage of Elderly Population: Female,Percentage of Elderly Population below poverty line,Percentage of Elderly Population living with family,Percentage of Elderly Population not working in the past year
530330205002,940,0.527008198,0.536168274,137.1084894,425.14,8.505938,4.741608,14.33333333,339000,1595,19140,30897,13,37.8,0.120212766,22.14%,0.318584071,0,0.681415929,0.831858407
530330205003,943,0.667092335,0.46688774,75.4954262,53.64,6.519464,2.882944,14.5,392000,1868,22416,40726,13,46.7,0.159066808,25.42%,0.566666667,0,0.56,0.42
530330205004,953,0.487817934,0.520479327,136.9403939,254.81,10.025705,2.998243,14.83333333,409000,1408,16896,42417,13,43.7,0.111751152,27.37%,0.791666667,0.175257732,0.130952381,0.958333333
530330205005,1456,0.619107162,0.607209994,124.2482751,154.23,15.698369,5.455614,16.16666667,360600,1486,17832,33958,6,29.7,0.050137363,10.47%,1,0,0.260273973,1
530330205006,705,0.474752444,0.393671779,87.92056907,572.66,7.261209,3.223771,11.66666667,368000,NA,NA,49817,10,43.5,0.113475177,18.85%,0.2625,0,1,0.75
530330206001,934,0.416152588,0.241460984,78.47368173,451.96,7.460637,2.771778,11,475000,1750,21000,46808,14,40.1,0.099571734,20.57%,0.387096774,0,0.591397849,0.860215054
530330206002,999,0.472206719,0.447613441,100.6456393,309.8,8.265892,2.730475,13.33333333,368600,1192,14304,47153,14,40.6,0.114114114,19.39%,0.50877193,0.096491228,0.710526316,0.833333333
530330206003,850,0.421269725,0.318565474,85.123726,218.6,6.403315,2.259994,12.5,469600,1900,22800,45417,12,42.3,0.174117647,29.00%,0.445945946,0.108108108,0.587837838,0.871621622
530330206004,837,0.500538157,0.144877149,150.360182,230.67,10.345816,4.697025,14,397300,1826,21912,57733,14,44.9,0.17562724,23.39%,0.530612245,0.06122449,0.816326531,0.959183673
530330207001,1086,0.740263384,0.789826333,163.5556197,630.33,8.670211,3.688432,16.5,452200,1622,19464,54358,4,42.4,0.128913444,20.13%,0.642857143,0.078571429,0.564285714,0.914285714
530330207002,1541,0.791158545,0.846806339,281.7349415,38.89,12.958013,5.020074,19.66666667,487000,1129,13548,36591,7,39.2,0.143413368,29.82%,0.583710407,0.090497738,0.674208145,0.945701357
530330207003,1164,0.397547079,0.673083643,126.6200839,0,6.673198,2.574112,15.5,359000,NA,NA,48594,14,52.1,0.174398625,27.84%,0.684729064,0.019704433,0.822660099,0.950738916
530330208001,1328,0.644903135,0.536299056,160.6757874,364.78,12.819219,5.917305,15.66666667,541300,1265,15180,49821,8,45.2,0.309487952,47.31%,0.593673966,0.223844282,0.683698297,0.608272506
530330208002,1246,0.464683897,0.342959048,100.6605716,653.13,8.05051,3.333919,11.5,470100,NA,NA,52105,16,43.4,0.114767255,19.57%,0.657342657,0,0.678321678,0.72027972
530330208003,921,0.602108372,0.271540552,59.55295381,1090.33,4.372944,1.680806,10.33333333,929400,NA,NA,60313,11,49.8,0.230853392,41.62%,0.545023697,0.037914692,0.805687204,0.706161137
530330208004,778,0.739628221,0.403074986,26.66657424,1166.77,2.884307,1.123323,10.66666667,884600,NA,NA,70227,15,56.1,0.244215938,40.59%,0.594736842,0.089473684,0.626315789,0.7
530330209001,1807,0.707111467,0.840835769,208.1591411,482.8,8.197678,3.361638,17.5,407900,1143,13716,40112,9,39.6,0.108796296,22.24%,0.459016393,0,0.368852459,0.745901639
530330209002,897,0.470545123,0.693825923,69.37565462,399.65,3.837187,1.484397,13.16666667,441300,NA,NA,48750,11,38.2,0.156708005,29.39%,0.612244898,0.165467626,0.544217687,0.578231293
530330209003,941,0.226507121,0.424895066,42.47153838,705.43,1.397572,0.628239,9.5,1113300,NA,NA,66685,20,60.1,0.403825717,64.63%,0.471052632,0,0.794736842,0.802631579
530330210001,1079,0.058506709,0.538280147,101.6054503,148.86,8.512639,2.974296,13.5,400000,NA,NA,45445,19,39.5,0.139017609,27.96%,0.526666667,0.273333333,0.473333333,1
530330210002,1243,0.358870468,0.610355106,126.5650981,296.39,9.338602,3.538602,14.5,416100,1741,20892,71286,14,52.4,0.317779566,59.45%,0.587341772,0,0.77721519,0.944303797
530330210003,1372,0.687918271,0.728190811,153.7541029,411.72,11.106593,4.687112,16.66666667,425000,1580,18960,41630,12,39.5,0.094752187,20.30%,0.376923077,0,0.876923077,0.646153846
530330210004,926,0.734519509,0.575692242,137.8269223,382.22,7.527081,3.731026,16.16666667,433900,1842,22104,47895,14,42.6,0.125,24.18%,0.809917355,0,0.454545455,0.504132231
530330210005,1390,0.219436074,0.382763126,110.1277261,0,11.569857,3.570841,13.33333333,383300,1634,19608,22689,15,35.6,0.165467626,38.46%,0.582608696,0.3,0.482608696,0.952173913
530330211001,1453,0.60322744,0.396555547,96.37282857,419.77,8.98991,3.63185,13.16666667,457600,2125,25500,48508,14,42.2,0.111493462,23.32%,0.62962963,0.055555556,0.5,0.728395062
530330211002,1676,0.537240843,0.230867688,108.1404857,576.68,14.394056,4.208286,12,434600,1722,20664,34886,11,38.3,0.086515513,19.09%,0.572413793,0.151724138,0.751724138,0.668965517
530330211003,1356,0.671632804,0.592316441,140.9371051,358.08,12.613969,4.920936,15.83333333,424600,1122,13464,27031,9,41.1,0.085899514,15.88%,0.694835681,0,0.291079812,0.671361502
530330211004,0,0.165218483,0.383781425,51.6042826,702.75,0,0,9.5,NA,NA,NA,NA,NA,NA,NA,0.00%,0,0,0,0
530330213001,1576,0.666707552,0.564183949,133.8112216,246.77,11.227896,5.628197,16,705400,1453,17436,51314,7,48.5,0.187817259,27.00%,0.550675676,0,0.72972973,0.800675676
530330213002,1375,0.605563158,0.590700661,169.8199588,410.38,8.969162,3.228898,15.5,424600,1514,18168,40791,9,37.7,0.118631179,17.86%,0.50462963,0,0.592592593,0.828703704
530330213003,1096,0.320912761,0.378731858,147.1647028,696.04,7.876294,3.636318,12.16666667,523000,1039,12468,53750,11,44.7,0.180880975,27.67%,0.576576577,0.170984456,0.364864865,0.711711712
530330214001,1011,0.867619013,0.918501637,111.9283259,544.49,4.482785,1.534168,16.66666667,638500,2635,31620,65972,14,37.6,0.177052423,36.71%,0.56424581,0,0.899441341,0.530726257
530330214002,1725,0.496616606,0.286970027,50.74672854,-99999,6.095932,2.219272,5.833333333,521000,1977,23724,53953,13,47.4,0.196521739,34.71%,0.539823009,0.097345133,0.699115044,0.758112094
530330214003,1328,0.522647164,0.295682183,51.97025922,-99999,5.491458,1.968324,6,484800,1923,23076,48984,15,42.8,0.153614458,28.78%,0.490196078,0,0.725490196,0.725490196
530330215001,1203,0.508837976,0.221061963,68.85005304,72.42,5.792265,2.118534,12.16666667,611500,NA,NA,70463,12,39.3,0.133000831,20.48%,0.575,0.0375,0.90625,0.56875
530330215002,919,0.633159771,0.402919079,98.57175815,1066.19,5.865429,2.329578,12.33333333,525900,2750,33000,44191,18,43.1,0.189336235,37.01%,0.517241379,0,0.770114943,0.689655172
530330215003,1447,0.703604471,0.503846075,58.64187449,-99999,4.180875,1.756719,8,606000,NA,NA,64071,11,55.2,0.261921216,43.59%,0.485488127,0.058047493,0.73878628,0.741424802
530330215004,1042,0.444273468,0.15421958,77.48334378,-99999,7.274396,2.694738,5.833333333,585200,NA,NA,65156,20,45.3,0.208333333,33.42%,0.550458716,0.037209302,0.880733945,0.688073394
530330216001,1517,0.647950505,0.308316105,95.75626059,-99999,6.738681,2.358761,8,489000,1844,22128,62566,15,38.9,0.13909031,31.07%,0.568720379,0.08056872,0.725118483,0.763033175
530330216002,1160,0.809308856,0.878641247,89.24223776,673.24,6.419391,3.15989,15.5,486000,1805,21660,56333,6,36.8,0.167241379,29.73%,0.572164948,0.051546392,0.680412371,0.701030928
530330216003,1223,0.527237975,0.253949041,101.5143098,-99999,7.363631,3.100793,7.166666667,456100,1435,17220,36888,15,41.8,0.218315617,34.17%,0.584269663,0.02247191,0.715355805,0.426966292
530330216004,1138,0.573355349,0.20134835,110.2200137,-99999,9.027398,2.831969,7.666666667,596500,1409,16908,64688,12,46.6,0.110720562,25.21%,0.365079365,0,1,0.626984127
530330217001,1261,0.26283049,0.218389715,72.40203618,1174.82,6.974223,3.362671,9.333333333,495700,1373,16476,41563,5,31.3,0.087232355,15.30%,0.572727273,0,0.454545455,0.454545455
530330217002,2170,0.508288448,0.361390586,45.77210643,-99999,5.327444,1.99104,5.666666667,662300,1241,14892,72500,7,35.6,0.031583837,8.26%,0.411764706,0.014705882,0.611764706,0.647058824
530330217003,1515,0.496644793,0.307273055,110.1150515,-99999,7.305372,2.690691,7.5,535500,1806,21672,63452,8,36.8,0.046864686,10.25%,0.535211268,0,0.774647887,0.521126761
530330217004,1681,0.8112978,0.768173618,100.7095678,215.92,6.518168,3.315309,17.16666667,317900,1038,12456,39344,6,36.4,0.170136823,31.03%,0.520979021,0.258741259,0.318181818,0.902097902
530330217005,2028,0.594908391,0.554050808,102.7188878,238.72,7.407827,3.261928,14.83333333,363800,1468,17616,51389,7,39.8,0.148422091,26.43%,0.677740864,0.285714286,0.445182724,0.740863787
530330218021,2194,0.602880481,0.795896169,85.33551299,844.91,5.198826,1.995174,13.83333333,506500,1561,18732,53441,11,34.6,0.102096627,23.52%,0.790178571,0,0.316964286,0.165178571
530330218022,2322,0.815969934,0.875577286,106.373452,745.66,4.984854,2.065215,16.16666667,476900,1801,21612,46500,7,32,0.047372954,8.84%,0.390909091,0,0.645454545,1
530330218023,1302,0.488170681,0.473936821,66.62588197,138.14,4.810711,1.75506,13.16666667,580300,2205,26460,86964,7,40.3,0.132104455,30.32%,0.680232558,0.273255814,0.476744186,0.575581395
530330218031,1851,0.659018276,0.54107686,98.23406871,-99999,10.923158,4.490828,9.166666667,467600,1252,15024,50865,6,36.4,0.09454349,18.27%,0.502857143,0,0.571428571,0.742857143
530330218032,1094,0.379728364,0.54646625,198.5783066,1013.89,5.884149,2.447247,13.5,514700,1556,18672,47045,7,47.7,0.179159049,25.27%,0.602040816,0.142857143,0.81122449,0.81122449
530330218033,1219,0.910371927,0.940511342,124.647337,343.33,6.097279,2.946101,17.66666667,452800,1295,15540,53393,7,39.8,0.197703035,30.89%,0.510373444,0,0.609958506,0.784232365
530330218034,779,0.365737889,0.565454798,94.85441766,859.66,3.400147,1.728445,11.83333333,552200,1375,16500,51653,16,46.7,0.240051348,41.98%,0.486631016,0,0.679144385,0.43315508
530330218041,1681,0.475027099,0.35143691,74.58614852,-99999,6.589662,2.230528,6.5,540200,1517,18204,52984,15,40,0.213563355,42.53%,0.532033426,0.08913649,0.805013928,0.793871866
530330218042,2130,0.739142138,0.670961619,124.0881986,339.3,6.051257,3.255747,16.33333333,333900,1707,20484,27458,5,29.4,0.112676056,19.33%,0.541666667,0.016666667,0.558333333,0.625
530330218043,1322,0.349023858,0.350873413,105.8513339,795.28,9.416078,3.5613,11.5,553400,1294,15528,40893,20,40.7,0.110438729,26.44%,0.493150685,0,0.904109589,0.801369863
530330219031,1931,0.489563999,0.584746818,164.214234,355.4,4.756383,2.859741,15.16666667,237300,1725,20700,41250,6,38.6,0.180635086,26.65%,0.617816092,0.126801153,0.775862069,0.632183908
530330219032,945,0.387713047,0.287606525,88.45099666,390.27,10.309703,4.102062,11.66666667,483600,NA,NA,63750,14,35.8,0.100529101,14.89%,0.610526316,0.242105263,0.242105263,0.610526316
530330219033,756,0.439656488,0.406209824,151.1411204,264.2,10.926282,3.338586,14.16666667,492600,NA,NA,85764,26,43.2,0.161375661,37.23%,0.426229508,0,0.868852459,0.737704918
530330219034,573,0.652272563,0.412575338,151.3603433,252.13,10.748721,4.577117,15.66666667,459500,NA,NA,57031,15,44.6,0.19895288,39.34%,0.649122807,0,0.684210526,0.842105263
530330219035,2199,0.473201927,0.548235507,130.1359786,460,17.909166,5.310039,13.83333333,617300,2048,24576,66968,5,32.8,0.116635688,28.37%,0.338926174,0.083665339,0.463087248,0.731543624
530330219041,1746,0.533081647,0.757690775,35.23193253,355.4,3.175359,1.163935,12.83333333,553700,1358,16296,52721,10,36.8,0.144329897,27.81%,0.456349206,0.158730159,0.837301587,0.761904762
530330219042,800,0.203252829,0.641895109,152.8820741,425.14,8.816729,3.306273,14.16666667,521100,2222,26664,52750,8,37.1,0.11625,17.88%,0.623655914,0,0.516129032,0.731182796
530330219043,1136,0.712193263,0.490566025,132.8764657,516.33,9.429703,4.457527,15,364500,1423,17076,32204,13,44.5,0.179577465,34.45%,0.514705882,0.215686275,0.397058824,0.784313725
530330219044,1325,0.473245573,0.177470446,132.704098,608.87,16.813889,5.190099,12.16666667,468300,NA,NA,70402,12,37.2,0.061132075,15.06%,0.87654321,0,0.925925926,0.87654321
530330219051,1890,0.369249845,0.492235284,120.5092856,203.85,10.163947,4.458154,14.16666667,359000,1779,21348,66089,7,35.7,0.115343915,20.30%,0.444954128,0,0.78440367,0.821100917
530330219052,1216,0.671017854,0.336643446,76.97167941,242.74,7.467271,3.009015,13.66666667,419200,1817,21804,39435,9,51.8,0.211348684,35.92%,0.684824903,0.097276265,0.758754864,0.793774319
530330219053,1648,0.458833623,0.273386837,131.6001933,273.59,12.123897,4.362543,13.5,433700,1503,18036,37188,10,31.6,0.061286408,10.12%,0.673267327,0,0.762376238,0.445544554
530330219054,920,0.648287172,0.524387145,90.01460372,276.27,7.16445,2.967017,14.33333333,433800,NA,NA,70242,8,33.7,0.098342541,17.85%,0.651685393,0.02247191,0.561797753,0.640449438
530330219061,1923,0.587739863,0.738340288,40.45278225,468.05,2.895893,1.052641,13,556400,2250,27000,65694,11,41.8,0.107644306,21.61%,0.492753623,0.028985507,0.729468599,0.676328502
530330219062,976,0.594291503,0.281332116,61.84435086,528.4,5.378804,2.265049,11.16666667,653400,NA,NA,66324,16,42.1,0.214139344,33.33%,0.56937799,0.071770335,0.861244019,0.732057416
530330219063,1651,0.523417649,0.601953605,237.4259215,374.17,22.218042,8.693431,16,409800,1549,18588,39329,7,31.1,0.051797684,13.40%,0.693181818,0.247058824,0.284090909,0.715909091
530330220011,1102,0.668829406,0.251259182,114.3999371,116.68,7.67155,3.139627,14.66666667,419800,NA,NA,62031,14,37.9,0.117059891,15.85%,0.496124031,0,1,1
530330220012,2768,0.544748295,0.422330264,39.45242161,-99999,4.782504,2.356696,6,591000,1255,15060,55975,7,51,0.347263314,48.75%,0.618145563,0.076677316,0.402791625,0.906281157
530330220013,1682,0.323206856,0.517848926,51.8107305,685.31,4.940055,1.732837,10.5,666100,1718,20616,54760,5,35.8,0.043995244,5.42%,0.418918919,0.135135135,0.864864865,0.324324324
530330220031,990,0.603566444,0.324267043,100.0991957,838.2,7.303803,2.914144,11.83333333,460300,2250,27000,38750,23,48.7,0.161616162,28.10%,0.49375,0.04375,0.70625,0.65
530330220032,1192,0.061458235,0.44038021,78.96587775,575.34,9.383307,3.628947,10.66666667,437000,1834,22008,48750,7,31.6,0.123322148,25.52%,0.639455782,0.142857143,0.537414966,0.734693878
530330220033,1132,0.689337696,0.685306081,143.4997528,332.6,12.08126,4.706569,16.5,520000,1400,16800,58017,8,38.6,0.125441696,22.68%,0.591549296,0,0.852112676,0.577464789
530330220034,775,0.625880094,0.202899757,138.9668777,308.46,9.894761,3.791928,14.33333333,475000,2136,25632,68611,7,36.3,0.16516129,28.62%,0.71875,0.0625,0.875,0.9609375
530330220035,980,0.656605261,0.14150974,89.77855609,565.95,9.181379,3.728764,12,435500,1732,20784,44023,3,31.7,0.037755102,7.86%,0.621621622,0,0.567567568,0.324324324
530330220051,2251,0.573500571,0.507860996,49.50000302,256.15,10.877221,5.054453,12.5,368800,1780,21360,71911,6,31.5,0.081741448,15.57%,0.891304348,0.108695652,0.440217391,0.891304348
530330220052,1284,0.837369755,0.902453516,131.6110033,-99999,5.417028,1.944899,12.66666667,667400,2016,24192,55266,7,35.7,0.134735202,21.26%,0.433526012,0,1,0.560693642
530330220053,1429,0.70602265,0.737815081,223.3554921,352.71,11.636903,6.221549,17.83333333,332800,1794,21528,52857,6,34.4,0.066480056,10.43%,0.631578947,0,0.578947368,0.842105263
530330220061,1247,0.711856637,0.643790924,74.16734119,-99999,6.467817,3.47509,9.5,559700,NA,NA,64112,11,54.1,0.282277466,40.06%,0.647727273,0.002840909,0.434659091,0.653409091
530330220062,1327,0.638344595,0.300307206,138.7233087,489.51,12.76508,5.550453,14,530400,1690,20280,81364,8,35.8,0.128108515,21.99%,0.552941176,0.094117647,0.570588235,0.588235294
530330220063,1333,0.660125941,0.52767494,89.60000064,521.7,27.979011,12.509745,13.5,282400,1263,15156,42252,8,46.6,0.13400335,21.48%,0.604095563,0,0.447098976,0.839590444
530330221011,1646,0.746636171,0.457616766,55.39881677,449.28,8.378762,3.140763,13,562200,1514,18168,50658,13,36,0.147148988,27.13%,0.512,0.041666667,0.788,0.856
530330221012,872,0.541907353,0.579894973,39.34611601,1016.57,4.231644,1.965385,10.83333333,672800,2325,27900,47368,12,48.3,0.286697248,45.63%,0.484,0.072,0.816,0.804
530330221013,1650,0.611509653,0.32314048,81.46558226,510.97,7.775952,2.893597,12.16666667,456200,3023,36276,70357,11,38.4,0.144785276,27.27%,0.71875,0.194915254,0.6640625,0.8046875
530330221014,679,0.576305463,0.427314075,66.77747832,968.29,2.759044,1.145877,11.16666667,582400,2048,24576,56042,9,51.2,0.173784978,29.08%,0.525423729,0,0.542372881,0.618644068
530330221021,2645,0.612417415,0.371060022,57.66669955,-99999,4.528861,1.878322,6.833333333,631600,1763,21156,69286,8,40.4,0.07637051,13.25%,0.584158416,0.158415842,0.678217822,0.698019802
530330221022,927,0.159574504,0.541678335,48.37219974,135.45,5.125017,2.017941,11.83333333,536200,NA,NA,76225,15,39,0.137001079,26.29%,0.377952756,0,0.905511811,0.614173228
530330221023,1111,0.273597154,0.437709002,72.57691569,863.68,5.503594,2.04589,10.16666667,536200,2268,27216,66441,8,36.9,0.090909091,18.64%,0.366336634,0.128712871,0.732673267,0.871287129
530330221024,1780,0.521992583,0.332958781,99.35297314,253.47,10.310893,3.313388,13.16666667,531000,NA,NA,72344,13,36.4,0.09494382,20.28%,0.349112426,0.017751479,0.786982249,0.668639053
530330222011,981,0.451349663,0.204253418,95.37990393,425.14,9.327517,3.508516,11.66666667,475400,2192,26304,60865,10,38.2,0.172273191,38.84%,0.591715976,0,0.911242604,0.639053254
530330222012,887,0.433156857,0.292598503,72.61208522,300.41,8.875975,3.37227,11.83333333,491500,NA,NA,32667,17,41.9,0.186020293,43.67%,0.521212121,0.024242424,0.872727273,0.654545455
530330222013,1546,0.679311631,0.520245303,171.6623619,742.98,9.43251,4.00241,15,450000,1431,17172,50682,9,34.8,0.056172436,12.04%,0.742574257,0.209302326,0.574257426,0.900990099
530330222014,1016,0.453330831,0.164291414,153.4606067,623.62,9.366348,3.67832,12.5,522600,2583,30996,56481,12,38.7,0.085629921,14.29%,0.655172414,0.218390805,1,0.735632184
530330222021,1394,0.312433747,0.138110015,69.87548259,-99999,9.127836,3.797808,5,421200,NA,NA,76297,11,37.6,0.159253945,33.15%,0.333333333,0.081081081,0.765765766,0.54954955
530330222022,1806,0.521368841,0.221970379,140.60397,372.83,15.846172,6.229669,13.33333333,446900,1768,21216,55729,10,32.7,0.042635659,10.98%,0.558441558,0.051948052,0.493506494,0.688311688
530330222023,1243,0.62781358,0.214716007,121.2265022,720.18,7.432433,3.181057,12.66666667,475000,2729,32748,73393,12,46.4,0.188254224,30.45%,0.696581197,0.068376068,0.64957265,0.726495726
530330222024,1131,0.745918548,0.545741689,126.2198399,198.49,10.965201,4.88635,16.5,493100,1658,19896,35658,10,36.4,0.194518126,33.73%,0.8,0.468181818,0.768181818,0.622727273
530330222025,1935,0.809318556,0.651074048,180.7754572,426.48,19.855931,12.744737,17.33333333,298600,1762,21144,70655,5,33.7,0.117312661,17.97%,0.572687225,0.202643172,0.308370044,0.625550661
530330222031,1822,0.316112047,0.352214733,70.81432614,-99999,4.582252,1.898793,6,729700,NA,NA,93947,8,35.8,0.095499451,19.59%,0.477011494,0.045977011,0.804597701,0.689655172
530330222032,2067,0.652333677,0.366208463,110.1784247,742.98,8.675685,3.089165,13,622300,NA,NA,50344,16,41.5,0.065795839,12.36%,0.463235294,0.066176471,0.808823529,0.794117647
530330222033,1029,0.618627859,0.775017021,77.28207985,-99999,7.980658,3.932161,9.333333333,650200,1836,22032,72083,8,47.8,0.233236152,31.41%,0.541666667,0,0.866666667,0.783333333
